,user_id,recipe_id,rating
651,user-1,recipe-594,3.263389344539834
652,user-1,recipe-595,3.3260193679861727
653,user-1,recipe-596,1.7507091444266731
654,user-1,recipe-598,2.3153707860434456
655,user-1,recipe-599,2.6698505775656844
656,user-1,recipe-6,4.1993451403236115
657,user-1,recipe-60,4.00343012669774
658,user-1,recipe-600,2.3316790423096747
659,user-1,recipe-602,3.4856626660085905
660,user-1,recipe-603,3.722477270053433
661,user-1,recipe-606,3.002322772610916
662,user-1,recipe-607,1.4972116801906652
663,user-1,recipe-608,4.0
664,user-1,recipe-609,1.0
665,user-1,recipe-61,2.3270727241961073
666,user-1,recipe-610,1.5034482073114424
667,user-1,recipe-613,2.5013800948568625
668,user-1,recipe-615,3.2325796024109437
669,user-1,recipe-617,2.425867157944642
670,user-1,recipe-618,3.0124084801055515
671,user-1,recipe-62,3.0061404380722547
672,user-1,recipe-623,3.5128511577900245
673,user-1,recipe-624,4.595804391900515
674,user-1,recipe-626,2.332037098015355
675,user-1,recipe-627,5.0
676,user-1,recipe-628,4.001408540278574
677,user-1,recipe-63,3.669775657888877
678,user-1,recipe-630,1.804004542112193
679,user-1,recipe-631,3.1942418390546345
680,user-1,recipe-632,1.997167969495122
681,user-1,recipe-633,3.0040241538185013
682,user-1,recipe-634,3.3055356741188313
683,user-1,recipe-636,3.6694526760559434
684,user-1,recipe-637,3.0066443235114515
685,user-1,recipe-638,3.4997159608846835
686,user-1,recipe-639,1.667818491472245
687,user-1,recipe-64,4.503448207311442
688,user-1,recipe-640,2.003637417474017
689,user-1,recipe-642,3.7350860886575568
690,user-1,recipe-643,1.9972361115644692
691,user-1,recipe-645,3.6631910537688532
692,user-1,recipe-646,2.4913703004262326
693,user-1,recipe-647,2.9978068681988423
694,user-1,recipe-648,1.4901130928770203
